Timestamp	Species---SequenceName	Type of dormancy	Life stage	Organ/tissue/cell type that is/are used for analysis	Expression level 	Level of fold change (if applicable)	Methodology used for the expression analysis.	DOI	URL	SPECIAL NOTES (p.e. larvae were exposed to low/high temperatures during diapause; expression in comparison to winter or summer diapause etc.)	Who typed in the data	Gender	Who typed in the data
2/29/2016 11:56:21	Riptortus pedestris---vri mRNA for vrille	diapause	adult/imago	head	stable		QRT-PCR	doi:10.1016/j.gene.2008.05.002	http://www.sciencedirect.com/science/article/pii/S037811190800190X	Adults were maintained under short-day conditions (12L:12D) at 25±1°C.	Miloš	female	
3/16/2016 17:13:57	Sarcophaga crassipalpis--- p21=cyclin kinase inhibitor	diapause	pupae	whole body	stable		N Blot		http://www.sciencedirect.com/science/article/pii/S0965174897000829		Iva G.		
3/7/2016 11:48:58	Sarcophaga crassipalpis---23kDa heat shock protein ScHSP23 mRNA	diapause	pupae	brain	up		N Blot	doi:10.1016/S0965-1748(98)00046-0	http://www.sciencedirect.com/science/article/pii/S0965174898000460	Expression was also detected in nondiapausing adult that were exposed to -10°C for 2 h and 43°C for 2 h.	Iva G.		
3/10/2016 22:02:42	Sarcophaga crassipalpis---23kDa heat shock protein ScHSP23 mRNA	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2004.11.009	http://www.sciencedirect.com/science/article/pii/S0022191004001970		Iva G.		
3/16/2016 12:21:16	Sarcophaga crassipalpis---23kDa heat shock protein ScHSP23 mRNA	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2004.11.009	http://www.sciencedirect.com/science/article/pii/S0022191004001970	Expression in comparison to post-diapausing pupae.	Iva G.		
3/6/2016 13:20:07	Sarcophaga crassipalpis---60S acidic ribosomal protein P0 mRNA	diapause	pupae	brain	variable		N Blot	doi:10.1016/S0378-1119(00)00307-3	http://www.sciencedirect.com/science/article/pii/S0378111900003073	Cyclic expression during diapause.	Iva G.		
3/10/2016 22:05:54	Sarcophaga crassipalpis---70 kDa heat shock protein ScHSP70 (HSP70) mRNA	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2004.11.009	http://www.sciencedirect.com/science/article/pii/S0022191004001970		Iva G.		
3/16/2016 12:21:56	Sarcophaga crassipalpis---70 kDa heat shock protein ScHSP70 (HSP70) mRNA	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2004.11.009	http://www.sciencedirect.com/science/article/pii/S0022191004001970	Expression in comparison to post-diapausing pupae.	Iva G.		
3/16/2016 16:05:43	Sarcophaga crassipalpis---Catalase	diapause	pupae	brain	up		W Blot	doi:10.1016/j.bbapap.2008.11.025	http://www.sciencedirect.com/science/article/pii/S1570963908003828	Expression in comparison to broken diapause pupae (diapause termination by applying 5 ml of hexane to the heads of pupae, 20 days after puparation) 	Iva G.		
3/6/2016 15:57:40	Sarcophaga crassipalpis---cDNA similar to 16s ribosomal RNA	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 14:01:07	Sarcophaga crassipalpis---cDNA similar to actin related protein 1	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:55:56	Sarcophaga crassipalpis---cDNA similar to adenosine monophosphate deaminase 2	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 14:03:38	Sarcophaga crassipalpis---cDNA similar to broad complex protein	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:55:16	Sarcophaga crassipalpis---cDNA similar to cytochrome oxidase C	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:56:37	Sarcophaga crassipalpis---cDNA similar to elongation factor alpha	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 13:59:45	Sarcophaga crassipalpis---cDNA similar to failed axon connections protein	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 14:39:37	Sarcophaga crassipalpis---cDNA similar to fatty acid desaturase	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 13:51:09	Sarcophaga crassipalpis---cDNA similar to ferritin	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 14:25:52	Sarcophaga crassipalpis---cDNA similar to MAP kinase 3	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 13:52:54	Sarcophaga crassipalpis---cDNA similar to metallothionein D	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 13:57:23	Sarcophaga crassipalpis---cDNA similar to neuropeptide precursor 4	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:53:35	Sarcophaga crassipalpis---cDNA similar to ribosomal protein L9	diapause	pupae	whole body	down		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 14:03:00	Sarcophaga crassipalpis---cDNA similar to RNA helicase	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/16/2016 16:02:34	Sarcophaga crassipalpis---CG2331-PA	diapause	pupae	brain	up		W Blot	doi:10.1016/j.bbapap.2008.11.025	http://www.sciencedirect.com/science/article/pii/S1570963908003828	Expression in comparison to broken diapause pupae (diapause termination by applying 5 ml of hexane to the heads of pupae, 20 days after puparation) 	Iva G.		
3/6/2016 15:30:37	Sarcophaga crassipalpis---clone 6A1 TCP-1 containing chaperonin mRNA	diapause	adult/imago	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:17:10	Sarcophaga crassipalpis---clone 7H10 small heat shock protein mRNA	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:28:56	Sarcophaga crassipalpis---clone 7H7 25 kDa small heat shock protein mRNA	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:25:08	Sarcophaga crassipalpis---clone 9D11 18 kDa small heat shock protein mRNA	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:27:22	Sarcophaga crassipalpis---clone 9D11 18 kDa small heat shock protein mRNA	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/10/2016 22:11:32	Sarcophaga crassipalpis---cognate 70 kDa heat shock protein scHSC70 (HSC70) gene	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2004.11.009	http://www.sciencedirect.com/science/article/pii/S0022191004001970		Iva G.		
3/16/2016 12:15:17	Sarcophaga crassipalpis---cognate 70 kDa heat shock protein scHSC70 (HSC70) gene	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2004.11.009	http://www.sciencedirect.com/science/article/pii/S0022191004001970	Expression in comparison to post-diapausing pupae.	Iva G.		
3/16/2016 17:11:22	Sarcophaga crassipalpis---cyclin E	diapause	pupae	whole body	stable		N Blot		http://www.sciencedirect.com/science/article/pii/S0965174897000829		Iva G.		
3/16/2016 16:00:36	Sarcophaga crassipalpis---fatty acid binding protein	diapause	pupae	brain	up		W Blot	doi:10.1016/j.bbapap.2008.11.025	http://www.sciencedirect.com/science/article/pii/S1570963908003828	Expression in comparison to broken diapause pupae (diapause termination by applying 5 ml of hexane to the heads of pupae, 20 days after puparation) 	Iva G.		
3/10/2016 21:34:20	Sarcophaga crassipalpis---heat shock protein 90 gene	diapause	pupae	whole body	down		N Blot	DOI: 10.1046/j.1365-2583.2000.00230.x	http://onlinelibrary.wiley.com/doi/10.1046/j.1365-2583.2000.00230.x/full	Hsp90 is up-regulated in response to temperature stress	Iva G.		
3/16/2016 12:32:50	Sarcophaga crassipalpis---heat shock protein 90 gene	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2004.11.009	http://www.sciencedirect.com/science/article/pii/S0022191004001970	Expression in comparison to post-diapausing pupae.	Iva G.		
3/16/2016 16:07:35	Sarcophaga crassipalpis---histone 2B	diapause	pupae	brain	up		W Blot	doi:10.1016/j.bbapap.2008.11.025	http://www.sciencedirect.com/science/article/pii/S1570963908003828	Expression in comparison to broken diapause pupae (diapause termination by applying 5 ml of hexane to the heads of pupae, 20 days after puparation) 	Iva G.		
3/16/2016 17:14:27	Sarcophaga crassipalpis---Homo sapiens mRNA for P53	diapause	pupae	whole body	stable		N Blot		http://www.sciencedirect.com/science/article/pii/S0965174897000829		Iva G.		
3/16/2016 13:04:26	Sarcophaga crassipalpis---Inositol-3-phosphate synthase	diapause	pupae	brain	down		W Blot	doi:10.1016/j.bbapap.2008.11.025	http://www.sciencedirect.com/science/article/pii/S1570963908003828	Expression in comparison to broken diapause pupae (diapause termination by applying 5 ml of hexane to the heads of pupae, 20 days after puparation) 	Iva G.		
3/6/2016 12:44:56	Sarcophaga crassipalpis---neuropeptide-like precursor 4 (NPLP4) mRNA	diapause	pupae	brain	up		Semi-quantitative (RT) PCR	doi:10.1016/j.peptides.2008.10.008	http://www.sciencedirect.com/science/article/pii/S0196978108004440		Iva G.		
3/16/2016 12:05:08	Sarcophaga crassipalpis---proliferating cell nuclear antigen (PCNA) gene	diapause	pupae	whole body	down		Competitive RT-PCR	doi:10.1016/j.jinsphys.2004.11.009	http://www.sciencedirect.com/science/article/pii/S0022191004001970	Eexpression gradually become less abundant during the first 2 weeks of diapause, before disappearing entirely.	Iva G.		
3/16/2016 12:07:08	Sarcophaga crassipalpis---proliferating cell nuclear antigen (PCNA) gene	diapause	pupae	whole body	down		Competitive RT-PCR	doi:10.1016/j.jinsphys.2004.11.009	http://www.sciencedirect.com/science/article/pii/S0022191004001970	Expression in comparison to post-diapausing pupae.	Iva G.		
3/16/2016 16:08:33	Sarcophaga crassipalpis---ribosomal protein L17A	diapause	pupae	brain	up		W Blot	doi:10.1016/j.bbapap.2008.11.025	http://www.sciencedirect.com/science/article/pii/S1570963908003828	Expression in comparison to broken diapause pupae (diapause termination by applying 5 ml of hexane to the heads of pupae, 20 days after puparation) 	Iva G.		
3/16/2016 16:56:34	Sarcophaga crassipalpis---RpL32 mRNA for ribosomal protein L32	diapause	pupae	whole body	stable		N Blot		http://www.sciencedirect.com/science/article/pii/S0378111902006522		Iva G.		
3/16/2016 16:40:40	Sarcophaga crassipalpis---Scys-A mRNA for sarcocystatin A	diapause	pupae	fat body	down		N Blot		http://www.sciencedirect.com/science/article/pii/S0378111902006522		Iva G.		
3/16/2016 16:45:45	Sarcophaga crassipalpis---Scys-B mRNA for sarcocystatin B	diapause	pupae	fat body	up		N Blot		http://www.sciencedirect.com/science/article/pii/S0378111902006522	Expression was highly upregulated in early diapause and gradually decreased by mid and late diapause. 	Iva G.		
3/16/2016 16:03:18	Sarcophaga crassipalpis---Similar to Drosophila melanogaster tsr	diapause	pupae	brain	up		W Blot	doi:10.1016/j.bbapap.2008.11.025	http://www.sciencedirect.com/science/article/pii/S1570963908003828	Expression in comparison to broken diapause pupae (diapause termination by applying 5 ml of hexane to the heads of pupae, 20 days after puparation) 	Iva G.		
3/6/2016 15:58:16	Sarcophaga crassipalpis---Unknown - ScMD-3D10	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:58:54	Sarcophaga crassipalpis---Unknown - ScMD-5G10	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 16:02:22	Sarcophaga crassipalpis---Unknown - ScMD-6D2	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:42:57	Sarcophaga crassipalpis---Unknown - ScMD-6G4	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:43:41	Sarcophaga crassipalpis---Unknown - ScMD-7H11	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 16:01:21	Sarcophaga crassipalpis---Unknown - ScMD-8B1	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:45:31	Sarcophaga crassipalpis---Unknown - ScMD-8E6	diapause	pupae	whole body	up		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:59:59	Sarcophaga crassipalpis---Unknown - ScMD-8G3	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 15:59:26	Sarcophaga crassipalpis---Unknown - ScMD-9E12	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/6/2016 16:00:44	Sarcophaga crassipalpis---Unknown - ScMD-9H7	diapause	pupae	whole body	stable		N Blot	doi:10.1016/j.jinsphys.2009.12.007	http://www.sciencedirect.com/science/article/pii/S0022191009003886		Iva G.		
3/16/2016 16:06:44	Sarcophaga crassipalpis---unnamed protein product	diapause	pupae	brain	up		W Blot	doi:10.1016/j.bbapap.2008.11.025	http://www.sciencedirect.com/science/article/pii/S1570963908003828	Expression in comparison to broken diapause pupae (diapause termination by applying 5 ml of hexane to the heads of pupae, 20 days after puparation) 	Iva G.		
2/11/2016 16:55:26	Sesamia nonagrioides---90 kDa heat shock protein 83 (hsp83) mRNA	diapause	larva	whole body	up	2	Semi-quantitative RT-PCR	doi: 10.1111/j.1365-2583.2009.00922.x	http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2583.2009.00922.x/full	Expression pattern at 25°C, a non-stress temperature. Transcript accumulation increased only in deep-diapause.	Iva		
2/6/2016 17:49:22	Sesamia nonagrioides---heat shock cognate 70 protein mRNA	diapause	larva	whole body	up	2	Semi-quantitative RT-PCR	doi: 10.1111/j.1365-2583.2009.00866.x	http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2583.2009.00866.x/full	Expression pattern at 25°C, a non-stress temperature. Transcript accumulation increased only in deep-diapause.	Iva		
2/6/2016 18:28:19	Sesamia nonagrioides---heat shock cognate 70 protein mRNA	diapause	larva	whole body	stable		Semi-quantitative RT-PCR	doi: 10.1111/j.1365-2583.2009.00866.x	http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2583.2009.00866.x/full	Diapausing larvae were under heat shock treatment (40°C for 1 h).	Iva		
2/6/2016 19:07:15	Sesamia nonagrioides---heat shock protein 19.5 (hsp19.5) mRNA	diapause	larva	whole body	stable		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2008.08.009	http://www.sciencedirect.com/science/article/pii/S0022191008001728	Expression pattern at 25°C, a non-stress temperature.	Iva		
2/6/2016 19:19:39	Sesamia nonagrioides---heat shock protein 19.5 (hsp19.5) mRNA	diapause	larva	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2008.08.009	http://www.sciencedirect.com/science/article/pii/S0022191008001728	Larvae were heat stressed at 40°C for 1 h.	Iva		
2/11/2016 16:30:34	Sesamia nonagrioides---heat shock protein 19.5 (hsp19.5) mRNA	diapause	larva	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2008.08.009	http://www.sciencedirect.com/science/article/pii/S0022191008001728	Larvae were cold stressed at -5°C for 15 or 30 min.	Iva		
2/6/2016 17:51:41	Sesamia nonagrioides---heat shock protein 70 (Hsp70) mRNA	diapause	larva	whole body	stable		Semi-quantitative RT-PCR	doi: 10.1111/j.1365-2583.2009.00866.x	http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2583.2009.00866.x/full	Expression pattern at 25°C, a non-stress temperature.	Iva		
2/6/2016 18:17:41	Sesamia nonagrioides---heat shock protein 70 (Hsp70) mRNA	diapause	larva	whole body	up		Semi-quantitative RT-PCR	doi: 10.1111/j.1365-2583.2009.00866.x	http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2583.2009.00866.x/full	Diapausing larvae were under heat shock treatment (40°C for 1 h).	Iva		
2/6/2016 19:11:44	Sesamia nonagrioides---heat shock protein hsp20.8 (Sno20.8) mRNA	diapause	larva	whole body	down		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2008.08.009	http://www.sciencedirect.com/science/article/pii/S0022191008001728	Expression pattern at 25°C, a non-stress temperature. Transcript levels were down-regulated only during deep larval diapause.	Iva		
